Time,S_H1,S_H2,S_H3,S_H4,S_A,E_H1,E_H2,E_H3,E_H4,E_A,I1_H1,I1_H2,I1_H3,I1_H4,I1_A,I2_H1,I2_H2,I2_H3,I2_H4,I2_A,R_H1,R_H2,R_H3,R_H4,R_A,P_V,S_V,G_V,E1_V,E2_V,E3_V,I_V
2017.03835616438,113074.709365764,0,0,13847.5487104647,0,17.1175542125846,0,0,11.6529870985501,0,62.0211788433096,0,0,81.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,36.5596386636892,0,137387.193842727,10513.2999948943,116678.372968441,9.1143542744414,4.83393002755027,2.16851811590519,2.59311887151915
2017.04109589041,113071.709365764,0,0,13844.5487104647,0,20.1175542125846,0,0,14.6529870985501,0,62.0211788433096,0,0,81.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,36.5596386636892,0,137387.194591584,10513.2857854262,116677.554273522,9.30229280946906,5.11795461672528,2.3762904397452,2.74485965495802
2017.04383561644,113068.709365764,0,0,13842.5487104647,0,22.1175542125846,0,0,15.6529870985501,0,63.0211788433096,0,0,83.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,35.5596386636892,0,137387.195229193,10513.2759168635,116676.732221511,9.48990645741131,5.38453597970598,2.58463800669129,2.91303905633625
2017.04657534247,113065.709365764,0,0,13839.5487104647,0,23.1175542125846,0,0,16.6529870985501,0,65.0211788433096,0,0,85.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,35.5596386636892,0,137387.195772936,10513.2690656164,116675.906381763,9.67885978859605,5.63589172799625,2.79193222723468,3.09714309070827
2017.04931506849,113061.709365764,0,0,13839.5487104647,0,26.1175542125846,0,0,16.6529870985501,0,66.0211788433096,0,0,86.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,34.5596386636892,0,137387.196238521,10513.264311332,116675.090383827,9.8565668804651,5.87362215819287,2.99694012809686,3.29652978699088
2017.05205479452,113058.709365764,0,0,13839.5487104647,0,26.1175542125846,0,0,17.6529870985501,0,69.0211788433096,0,0,87.9518113077212,0,22.7259543148628,0,0,31.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.196633361,10513.2610140424,116674.281068277,10.0277934400308,6.0985143905784,3.19867741304905,3.51046640568318
2017.05479452055,113059.709365764,0,0,13836.5487104647,0,24.1175542125846,0,0,15.6529870985501,0,71.0211788433096,0,0,90.9518113077212,0,21.7259543148628,0,0,33.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.196966248,10513.2587287527,116673.438215751,10.2327237592344,6.31296276206156,3.39640429253966,3.7381553635817
2017.05753424658,113057.709365764,0,0,13835.5487104647,0,25.1175542125846,0,0,16.6529870985501,0,72.0211788433096,0,0,90.9518113077212,0,21.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.197263999,10513.2571463381,116672.606961877,10.424225989192,6.51989492527067,3.58980869664888,3.97876689764403
2017.0602739726,113052.709365764,0,0,13832.5487104647,0,29.1175542125846,0,0,18.6529870985501,0,73.0211788433096,0,0,89.9518113077212,0,21.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.197526448,10513.2560520481,116671.798123354,10.5933247953316,6.71863655638525,3.77868152364256,4.23147424397478
2017.06301369863,113048.709365764,0,0,13832.5487104647,0,32.1175542125846,0,0,16.6529870985501,0,74.0211788433096,0,0,91.9518113077212,0,21.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.197749335,10513.2552964399,116670.989238582,10.7642602629234,6.90889321142985,3.96276335334758,4.49545227223735
2017.06575342466,113040.709365764,0,0,13825.5487104647,0,39.1175542125846,0,0,20.6529870985501,0,75.0211788433096,0,0,94.9518113077212,0,21.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.197940911,10513.2547756124,116670.169435483,10.9474539208701,7.09227466924626,4.14190669023567,4.76987777493164
2017.06849315068,113035.709365764,0,0,13825.5487104647,0,38.1175542125846,0,0,19.6529870985501,0,80.0211788433096,0,0,96.9518113077212,0,22.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.19811313,10513.2544175266,116669.341456967,11.1390047234521,7.27069703619177,4.31616466485372,5.05394663908931
2017.07123287671,113031.709365764,0,0,13821.5487104647,0,41.1175542125846,0,0,20.6529870985501,0,81.0211788433096,0,0,99.9518113077212,0,22.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.198274095,10513.2541722999,116668.503233901,11.3401124151463,7.4456362832916,4.48574020767456,5.34689215315588
2017.07397260274,113028.709365764,0,0,13819.5487104647,0,38.1175542125846,0,0,20.6529870985501,0,86.0211788433096,0,0,101.951811307721,0,23.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.198431115,10513.2540054113,116667.65745585,11.5472357408825,7.61833298549148,4.65094480930888,5.6479963047257
2017.07671232877,113026.709365764,0,0,13813.5487104647,0,36.1175542125846,0,0,23.6529870985501,0,90.0211788433096,0,0,104.951811307721,0,23.7259543148628,0,0,35.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.19858854,10513.2538929797,116666.796845773,11.7669198928278,7.78988238935943,4.81215338681281,5.95659735204664
2017.07945205479,113024.709365764,0,0,13810.5487104647,0,37.1175542125846,0,0,26.6529870985501,0,91.0211788433096,0,0,103.951811307721,0,23.7259543148628,0,0,36.0610577983089,0,20.0945385324563,0,0,31.5596386636892,0,137387.198753064,10513.2538185234,116665.959922673,11.9604465034426,7.96028814024912,4.96978645939301,6.27209254839908
2017.08219178082,113014.709365764,0,0,13805.5487104647,0,44.1175542125846,0,0,31.6529870985501,0,94.0211788433096,0,0,104.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.198911651,10513.2537704867,116665.153518828,12.1238614824929,8.12701653126524,5.12405388246772,6.59393180294682
2017.08493150685,113010.709365764,0,0,13800.5487104647,0,45.1175542125846,0,0,35.6529870985501,0,97.0211788433096,0,0,105.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.199051618,10513.2537405321,116664.35480676,12.2824146953186,8.28849370582416,5.27491841821956,6.92158977216468
2017.08767123288,113006.709365764,0,0,13795.5487104647,0,45.1175542125846,0,0,38.6529870985501,0,101.02117884331,0,0,107.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.199174612,10513.2537227428,116663.550875703,12.4490812297008,8.44536291088382,5.42231923821965,7.25454928335522
2017.0904109589,113003.709365764,0,0,13791.5487104647,0,45.1175542125846,0,0,41.6529870985501,0,104.02117884331,0,0,108.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.199288261,10513.253713116,116662.754571694,12.6104343052162,8.59851880894056,5.56630149754076,7.59230667111951
2017.09315068493,112993.709365764,0,0,13784.5487104647,0,53.1175542125846,0,0,48.6529870985501,0,106.02117884331,0,0,108.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.199392477,10513.2537089486,116661.978359869,12.7547846447335,8.74750168010705,5.70692094104476,7.93437950468808
2017.09589041096,112987.709365764,0,0,13780.5487104647,0,56.1175542125846,0,0,48.6529870985501,0,110.02117884331,0,0,112.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,19.0945385324563,0,0,32.5596386636892,0,137387.199481615,10513.2537082888,116661.17433891,12.9304143084115,8.892880774362,5.8441784446487,8.28030353345672
2017.09863013699,112980.709365764,0,0,13772.5487104647,0,59.1175542125846,0,0,53.6529870985501,0,114.02117884331,0,0,115.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,19.0945385324563,0,0,32.5596386636892,0,137387.19957414,10513.2537099481,116660.354298158,13.1225850435667,9.0376267784838,5.97830753024714,8.62963601050666
2017.10136986301,112968.709365764,0,0,13762.5487104647,0,68.1175542125846,0,0,58.6529870985501,0,117.02117884331,0,0,120.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,19.0945385324563,0,0,32.5596386636892,0,137387.19967824,10513.2537134018,116659.498501939,13.3488509262958,9.18404079889092,6.10973335381427,8.98198233740578
2017.10410958904,112950.709365764,0,0,13755.5487104647,0,78.1175542125846,0,0,58.6529870985501,0,125.02117884331,0,0,127.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,19.0945385324563,0,0,32.5596386636892,0,137387.199808993,10513.2537185613,116658.5774654,13.6345738111169,9.3361126513549,6.23912557535718,9.33701368289113
2017.10684931507,112938.709365764,0,0,13748.5487104647,0,81.1175542125846,0,0,61.6529870985501,0,133.02117884331,0,0,131.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.199990845,10513.2537258331,116657.626016304,13.9400334742798,9.49750727485132,6.36749626489359,9.69449393914747
2017.1095890411,112929.709365764,0,0,13738.5487104647,0,82.1175542125846,0,0,69.6529870985501,0,141.02117884331,0,0,133.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.200224744,10513.2537357763,116656.666986799,14.2413384978764,9.66813036761444,6.49587996655291,10.0543007253206
2017.11232876712,112920.709365764,0,0,13729.5487104647,0,76.1175542125846,0,0,76.6529870985501,0,156.02117884331,0,0,135.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.200499762,10513.2537486536,116655.688547463,14.550801128382,9.84685202406648,6.62508901496258,10.4164099373002
2017.11506849315,112909.709365764,0,0,13720.5487104647,0,80.1175542125846,0,0,79.6529870985501,0,163.02117884331,0,0,141.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,20.0945385324563,0,0,32.5596386636892,0,137387.200812513,10513.2537644876,116654.661186283,14.8967105294578,10.0344400709105,6.75580741344852,10.7808720508778
2017.11780821918,112900.709365764,0,0,13716.5487104647,0,80.1175542125846,0,0,74.6529870985501,0,171.02117884331,0,0,151.951811307721,0,23.7259543148628,0,0,34.0610577983089,0,21.0945385324563,0,0,31.5596386636892,0,137387.20117352,10513.2537833883,116653.540765253,15.3188057084233,10.2347132915462,6.88884988018507,11.1478092069881
