,name,LowerSens,UpperSens,MeanSens,LowerSpec,UpperSpec,MeanSpec,Algs
0,RDT1_SD+CTC+QBC+CATT_8_Dilution,0.425341593451637,0.768668600456064,0.580903201502208,0.99986433803338,0.999864376947684,0.999864357490532,Kat
0,RDT1_SD+MaECT+CATT_8_Dilution,0.42065556389696,0.766217614932,0.575855360496,0.999864402186101,0.999864441113251,0.999864421649676,Kat
0,RDT1_SD+MaECT+MaECT_bc+CATT_8_Dilution,0.430058656314623,0.769655802958812,0.584167837805136,0.99986433803338,0.999864376947684,0.999864357490532,Kat
0,RDT1_SD+MaECT+QBC+CATT_8_Dilution,0.427772535935852,0.769701191579628,0.582887588274576,0.99986433803338,0.999864376947684,0.999864357490532,Kat
0,RDT1_SD+MaECT_bc+CATT_8_Dilution,0.42798287280328,0.765643075428,0.581397566256,0.999864402186101,0.999864441113251,0.999864421649676,Kat
0,RDT1_SD+MaECT_bc+QBC+CATT_8_Dilution,0.430058656314623,0.769655802958812,0.584167837805136,0.99986433803338,0.999864376947684,0.999864357490532,Kat
0,RDT1_SD+QBC+CATT_8_Dilution,0.42065556389696,0.766217614932,0.575855360496,0.999864402186101,0.999864441113251,0.999864421649676,Kat
0,RDT1_SD+CTC+CATT_16_Dilution,0.39267504031104,0.741142940384,0.55111934592,0.99990723656609,0.999971878067352,0.999939554083788,Kat
0,RDT1_SD+CTC+MaECT+CATT_16_Dilution,0.419042612577045,0.767720292290336,0.57717356890752,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+CTC+MaECT_bc+CATT_16_Dilution,0.427512428668305,0.767374007574944,0.58191686047872,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+CTC+QBC+CATT_16_Dilution,0.419042612577045,0.767720292290336,0.57717356890752,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+MaECT+CATT_16_Dilution,0.40914005955584,0.763523557643,0.56753028774,0.99990723656609,0.999971878067352,0.999939554083788,Kat
0,RDT1_SD+MaECT+MaECT_bc+CATT_16_Dilution,0.429010745419582,0.769410643745513,0.58341025618434,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+MaECT+QBC+CATT_16_Dilution,0.424179698581422,0.769488361053797,0.58096449646794,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+MaECT_bc+CATT_16_Dilution,0.42462418403712,0.762539794247,0.57811799214,0.99990723656609,0.999971878067352,0.999939554083788,Kat
0,RDT1_SD+MaECT_bc+QBC+CATT_16_Dilution,0.429010745419582,0.769410643745513,0.58341025618434,0.999907158278023,0.99997177844759,0.999939465130941,Kat
0,RDT1_SD+QBC+CATT_16_Dilution,0.40914005955584,0.763523557643,0.56753028774,0.99990723656609,0.999971878067352,0.999939554083788,Kat
0,CATT_wb+CTC+CATT_4_Dilution,0.75268360084176,0.939836212392064,0.8631154286592,0.997568158940516,0.998031291080458,0.997799718676577,Checce
0,CATT_wb+CTC+MaECT+CATT_4_Dilution,0.757612611142629,0.939857752378973,0.864622492820275,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+CTC+MaECT_bc+CATT_4_Dilution,0.7591959124166,0.939857471727678,0.864896860807987,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+CTC+QBC+CATT_4_Dilution,0.757612611142629,0.939857752378973,0.864622492820275,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+MaECT+CATT_4_Dilution,0.75576148183296,0.939854351076628,0.8640646929024,0.997568158940516,0.998031291080458,0.997799718676577,Checce
0,CATT_wb+MaECT+MaECT_bc+CATT_4_Dilution,0.759475999586799,0.939859122347973,0.864983243854118,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+MaECT+QBC+CATT_4_Dilution,0.758572910011883,0.939859185335054,0.864841772860454,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+MaECT_bc+CATT_4_Dilution,0.75865599970128,0.939853553771812,0.8646771214464,0.997568158940516,0.998031291080458,0.997799718676577,Checce
0,CATT_wb+MaECT_bc+QBC+CATT_4_Dilution,0.759475999586799,0.939859122347973,0.864983243854118,0.997568126787645,0.998031238050421,0.997799676087214,Checce
0,CATT_wb+QBC+CATT_4_Dilution,0.75576148183296,0.939854351076628,0.8640646929024,0.997568158940516,0.998031291080458,0.997799718676577,Checce
0,CATT_wb+CTC+CATT_8_Dilution,0.73875309692296,0.9248348336896,0.8470112206848,0.997664933550352,0.998064879404652,0.997864906477502,Checce
